fe_alimentation_unite;par tonne
fe_equipement_vacances_unite;Par semaine
fe_equipement_vacances_location_incertitude;0.400000000000
fe_equipement_vacances_location;7.000000000000
fe_equipement_vacances_ski_incertitude;0.400000000000
fe_equipement_vacances_ski;30.000000000000
fe_equipement_vacances_voilier_incertitude;0.400000000000
fe_equipement_vacances_voilier;62.000000000000
fe_equipement_vetements_manteaux_incertitude;0.200000000000
fe_equipement_vetements_manteaux;3.407143927828
fe_equipement_vetements_pantalons_incertitude;0.200000000000
fe_equipement_vetements_pantalons;2.044286356697
fe_equipement_vetements_pulls_incertitude;0.200000000000
fe_equipement_vetements_pulls;1.703571963914
fe_equipement_vetements_tshirts_chemises_incertitude;0.200000000000
fe_equipement_vetements_tshirts_chemises;0.681428785566
fe_logement_construction_unite;par m2
fe_logement_construction_beton_incertitude;0.500000000000
fe_logement_construction_beton;119.000000000000
fe_logement_travaux_unite;par keuro
fe_logement_travaux_incertitude;0.500000000000
fe_logement_travaux;55.000000000000
fe_materiaux_unite;par tonne
fe_materiaux_carton_incertitude;0.200000000000
fe_materiaux_carton;500.000000000000
fe_materiaux_metaux_acier_ou_fer_blanc_neuf_incertitude;0.100000000000
fe_materiaux_metaux_acier_ou_fer_blanc_neuf;870.000000000000
fe_materiaux_metaux_acier_ou_fer_blanc_recycle_incertitude;0.100000000000
fe_materiaux_metaux_acier_ou_fer_blanc_recycle;300.000000000000
fe_materiaux_metaux_aluminium_neuf_incertitude;0.300000000000
fe_materiaux_metaux_aluminium_neuf;2890.000000000000
fe_materiaux_metaux_aluminium_recycle_incertitude;0.200000000000
fe_materiaux_metaux_aluminium_recycle;670.000000000000
fe_materiaux_metaux_autres_metaux_courants_incertitude;0.800000000000
fe_materiaux_metaux_autres_metaux_courants;1000.000000000000
fe_materiaux_metaux_cuivre_incertitude;0.500000000000
fe_materiaux_metaux_cuivre;800.000000000000
fe_materiaux_metaux_nickel_incertitude;0.300000000000
fe_materiaux_metaux_nickel;2500.000000000000
fe_materiaux_metaux_plomb_incertitude;0.300000000000
fe_materiaux_metaux_plomb;570.000000000000
fe_materiaux_metaux_zinc_incertitude;0.200000000000
fe_materiaux_metaux_zinc;800.000000000000
fe_materiaux_papier_incertitude;0.200000000000
fe_materiaux_papier;550.000000000000
fe_materiaux_plastiques_composite_polyurethane_incertitude;0.400000000000
fe_materiaux_plastiques_composite_polyurethane;1200.000000000000
fe_materiaux_plastiques_films_plastiques_pet_incertitude;0.200000000000
fe_materiaux_plastiques_films_plastiques_pet;1600.000000000000
fe_materiaux_plastiques_pet_neuf_incertitude;0.200000000000
fe_materiaux_plastiques_pet_neuf;1200.000000000000
fe_materiaux_plastiques_pet_recycle_incertitude;0.200000000000
fe_materiaux_plastiques_pet_recycle;400.000000000000
fe_materiaux_plastiques_plastique_moyenne_incertitude;0.200000000000
fe_materiaux_plastiques_plastique_moyenne;650.000000000000
fe_materiaux_plastiques_polyethylene_basse_densite_neuf_incertitude;0.200000000000
fe_materiaux_plastiques_polyethylene_basse_densite_neuf;550.000000000000
fe_materiaux_plastiques_polyethylene_basse_densite_recycle_incertitude;0.200000000000
fe_materiaux_plastiques_polyethylene_basse_densite_recycle;230.000000000000
fe_materiaux_plastiques_polyethylene_haute_densite_neuf_incertitude;0.200000000000
fe_materiaux_plastiques_polyethylene_haute_densite_neuf;500.000000000000
fe_materiaux_plastiques_polyethylene_haute_densite_recycle_incertitude;0.200000000000
fe_materiaux_plastiques_polyethylene_haute_densite_recycle;250.000000000000
fe_materiaux_plastiques_polystyrene_neuf_incertitude;0.200000000000
fe_materiaux_plastiques_polystyrene_neuf;770.000000000000
fe_materiaux_plastiques_pvc_neuf_incertitude;0.200000000000
fe_materiaux_plastiques_pvc_neuf;520.000000000000
fe_materiaux_plastiques_pvc_recycle_incertitude;0.200000000000
fe_materiaux_plastiques_pvc_recycle;110.000000000000
fe_materiaux_verre_fibre_de_verre_incertitude;0.200000000000
fe_materiaux_verre_fibre_de_verre;579.545454545455
fe_materiaux_verre_verre_bouteille_incertitude;0.200000000000
fe_materiaux_verre_verre_bouteille;120.000000000000
fe_materiaux_verre_verre_flacons_incertitude;0.200000000000
fe_materiaux_verre_verre_flacons;400.000000000000
fe_materiaux_verre_verre_non_differencie_incertitude;0.200000000000
fe_materiaux_verre_verre_non_differencie;280.000000000000
fe_materiaux_verre_verre_plat_incertitude;0.200000000000
fe_materiaux_verre_verre_plat;414.272727272727
fe_materiaux_verre_verre_recycle_100%_incertitude;0.200000000000
fe_materiaux_verre_verre_recycle_100%;165.000000000000
fe_materiaux_verre_verre_technique_incertitude;0.200000000000
fe_materiaux_verre_verre_technique;1000.000000000000
fe_transport_avion_unite;Par passager.km
fe_transport_avion_court_courrier_affaire_incertitude;0.200000000000
fe_transport_avion_court_courrier_affaire;0.180000000000
fe_transport_avion_court_courrier_inconnue_incertitude;0.200000000000
fe_transport_avion_court_courrier_inconnue;0.100000000000
fe_transport_avion_court_courrier_seconde_incertitude;0.200000000000
fe_transport_avion_court_courrier_seconde;0.080000000000
fe_transport_avion_long_courrier_affaire_incertitude;0.200000000000
fe_transport_avion_long_courrier_affaire;0.140000000000
fe_transport_avion_long_courrier_inconnue_incertitude;0.200000000000
fe_transport_avion_long_courrier_inconnue;0.070000000000
fe_transport_avion_long_courrier_premiere_incertitude;0.200000000000
fe_transport_avion_long_courrier_premiere;0.210000000000
fe_transport_avion_long_courrier_seconde_incertitude;0.200000000000
fe_transport_avion_long_courrier_seconde;0.060000000000
fe_transport_bus_unite;kg. équ. C/km
fe_transport_bus_idf;0.435700000000
fe_transport_bus_idf_fabrication;0.016500000000
fe_transport_bus_idf_incertitude;0.110000000000
fe_transport_bus_interurbain;0.309800000000
fe_transport_bus_interurbain_fabrication;0.015000000000
fe_transport_bus_interurbain_incertitude;0.120000000000
fe_transport_bus_minibus;0.122100000000
fe_transport_bus_minibus_fabrication;0.017500000000
fe_transport_bus_minibus_incertitude;0.150000000000
fe_transport_bus_province;0.260400000000
fe_transport_bus_province_fabrication;0.016500000000
fe_transport_bus_province_incertitude;0.120000000000
fe_transport_moto_unite;kg. équ. C/km
fe_transport_moto_125cm3_fabrication;0.008513181818
fe_transport_moto_125cm3_incertitude;0.200000000000
fe_transport_moto_125cm3;0.028377272727
fe_transport_moto_50cm3_fabrication;0.005377090909
fe_transport_moto_50cm3_incertitude;0.200000000000
fe_transport_moto_50cm3;0.017923636364
fe_transport_moto_plusde125cm3_fabrication;0.009820636364
fe_transport_moto_plusde125cm3_incertitude;0.200000000000
fe_transport_moto_plusde125cm3;0.032735454545
fe_transport_train_unite;par pers.km
fe_transport_train_allemagne_incertitude;0.200000000000
fe_transport_train_allemagne;0.018221920530
fe_transport_train_autriche_incertitude;0.200000000000
fe_transport_train_autriche;0.006406599523
fe_transport_train_belgique_incertitude;0.200000000000
fe_transport_train_belgique;0.013207650837
fe_transport_train_danemark_incertitude;0.200000000000
fe_transport_train_danemark;0.031120451188
fe_transport_train_espagne_incertitude;0.200000000000
fe_transport_train_espagne;0.014013363061
fe_transport_train_finlande_incertitude;0.200000000000
fe_transport_train_finlande;0.012319509451
fe_transport_train_france_autre_incertitude;0.200000000000
fe_transport_train_france_autre;0.011999722449
fe_transport_train_france_ile_de_france_incertitude;0.200000000000
fe_transport_train_france_ile_de_france;0.001454455679
fe_transport_train_france_moyenne_incertitude;0.200000000000
fe_transport_train_france_moyenne;0.002629286623
fe_transport_train_france_ter_incertitude;0.200000000000
fe_transport_train_france_ter;0.010201951837
fe_transport_train_france_tgv_incertitude;0.200000000000
fe_transport_train_france_tgv;0.000699769637
fe_transport_train_france_trn_incertitude;0.200000000000
fe_transport_train_france_trn;0.003540441535
fe_transport_train_grece_incertitude;0.200000000000
fe_transport_train_grece;0.018052654459
fe_transport_train_irlande_incertitude;0.200000000000
